imgs,pred,0,1,2,3,4,5,6,7,8,9
47.jpg,diningtable,0.013509029061244992,0.014476177114767888,0.013921059726218736,0.013432769055875142,0.020933071614214614,0.03041931997964031,0.842393011966748,0.01620928781201059,0.015037993008740865,0.019668280660538946
49.jpg,chair,0.011041878818588634,0.014184455947662268,0.01030273163054013,0.007357552713399392,0.015183106241919804,0.8881095029900488,0.014071624975595531,0.011271453398312932,0.01619239322679665,0.012285300057136357
51.jpg,bus,0.016820309160177616,0.01963622992451715,0.01994096589020084,0.8063443546212083,0.029330678601999567,0.023323276634550968,0.019011716439585397,0.01714708846243604,0.016016704252111012,0.03242867601321297
56.jpg,train,0.01550818669648485,0.020693239996877413,0.02422076448916604,0.013574793250459563,0.021041986423861524,0.021367878045978218,0.014506701592577371,0.018742617910628773,0.01844815685300796,0.8318956747409584
62.jpg,bicycle,0.014137078014106384,0.8333550117284285,0.023524705981316927,0.00979302986691823,0.01797590594976353,0.017600584566275335,0.010819603656204348,0.04209589061157767,0.013274028702560985,0.017424160922847688
63.jpg,sofa,0.020442154265804896,0.020123910076725565,0.029196728848855043,0.01737893150730184,0.019671693361329377,0.0224940344804797,0.017917651642919596,0.017453609607803677,0.8122723060493615,0.023048980159418704
65.jpg,sofa,0.01856974370943448,0.017342288179331717,0.018905405045753023,0.014399144103130196,0.02064758185199572,0.034087453664646945,0.024157631810079138,0.016564635708498726,0.8166332361422483,0.018692879784881693
66.jpg,car,0.015113389981077729,0.025495827839811143,0.03938378694482657,0.02161285185449373,0.8076790111386312,0.019137152235485837,0.013095608335583658,0.017702080266632784,0.016754986882420726,0.0240253045210369
74.jpg,aeroplane,0.8628757195905158,0.016745517649790008,0.02448019461702423,0.008260136300227889,0.016268482369565695,0.014746767954330737,0.012290407155040301,0.014519418727811076,0.01571719459404402,0.014096161041650216
75.jpg,bicycle,0.015778462190213803,0.8435155990759327,0.01704003136732283,0.011462090826357765,0.018564481519158987,0.025585067235348105,0.010902988686762632,0.02621984531678433,0.015477322912119833,0.015454110869998873
92.jpg,train,0.01016088790946585,0.010433907035574045,0.009926501393676436,0.013136163100833617,0.011818466238966778,0.011105611415890256,0.00916665338438006,0.010757677699733164,0.01064833376254904,0.9028457980589308
93.jpg,aeroplane,0.8375442039241197,0.01928089782426394,0.026851282843967577,0.01010356626531995,0.019483266907393305,0.015308528398432024,0.014964736740740408,0.014688175362703627,0.017044373306728092,0.024730968426331525
94.jpg,motorbike,0.012181963047890128,0.010944532237884741,0.01272038178077687,0.010661806140083862,0.03193055304894492,0.013483447330800797,0.012400722167374787,0.8671979578221749,0.012590094643275493,0.01588854178079345
110.jpg,diningtable,0.019315318700761912,0.018060837767112026,0.01578998842448503,0.015871751529238153,0.020899357760002634,0.047123133307260756,0.8052104496844152,0.018064710522651267,0.020815334093216026,0.01884911821085663
119.jpg,bicycle,0.01742597350045586,0.8409045172226878,0.01295239768982351,0.011373441878304054,0.023671136812843583,0.02187685770338276,0.013095730366844131,0.024292138124321728,0.017482205414805805,0.016925601286530773
120.jpg,car,0.016689380054080796,0.022264688634596057,0.022181818385139367,0.019660526523129856,0.8022046018722628,0.023107994078812755,0.016904167574735604,0.02404556382322604,0.021975870730377108,0.030965388323639615
125.jpg,sofa,0.01713884288328217,0.014972825541243143,0.015885384951047788,0.01522970315512164,0.019729062752120687,0.04024117485093648,0.021277796508442363,0.015421053715182145,0.8227133822141993,0.01739077342842443
136.jpg,aeroplane,0.8686695565430984,0.01392033745316432,0.014313234470944044,0.010539214301503109,0.019950914123325357,0.01405702092566262,0.013320364930370471,0.01282650967276614,0.01516956814135641,0.01723327943780915
140.jpg,car,0.011717671930655572,0.021310004008738583,0.01580589266513175,0.02081726859490714,0.8449830985949829,0.018690625101173326,0.016367828987898868,0.01678630342669974,0.016619487340974497,0.016901819348837773
141.jpg,bus,0.01651738358523095,0.01703818651346518,0.014680941732680718,0.8315417991825852,0.0300143173877409,0.016794450947759502,0.01489816402670213,0.018303143288960756,0.017488414721889972,0.02272319861298464
145.jpg,bus,0.01623518574478119,0.014864672357481666,0.013379430490725095,0.8529269856705037,0.02243744467250508,0.015385187534253582,0.013810083029127892,0.01614552895917382,0.01587109002556986,0.018944391515878074
152.jpg,bus,0.014083014334777898,0.013535608844765354,0.013591621274093446,0.8625726924962981,0.021804498587848574,0.015967095744264262,0.014875726285702773,0.014676800143574352,0.012549336954562274,0.016343605334113203
153.jpg,bicycle,0.01118231905182575,0.8133495356525343,0.026813726395323822,0.017806296429912164,0.031062502037438336,0.02383261212671339,0.014317724239232024,0.03190261203648991,0.010620773077270843,0.01911189895325944
154.jpg,bus,0.019102900077932833,0.020923136782230373,0.01863103666018518,0.8125072274596431,0.025360106788854878,0.02090778065112758,0.0191921376669009,0.020034237628527664,0.02052766585363948,0.02281377043095801
157.jpg,car,0.01566088086184302,0.024946717460412292,0.01818852396586985,0.017473086421764508,0.8270741749005791,0.019938855653269073,0.013432521984964864,0.024699533014253438,0.020570349250219,0.01801535648682499
162.jpg,bus,0.014872270429075875,0.015113633465136308,0.013216968467377133,0.8386810034439841,0.029306663484067606,0.015265884214823456,0.014652279204135059,0.018270193347843557,0.016548658235954427,0.0240724457076027
169.jpg,boat,0.027712085207790005,0.019531281245585782,0.827168168602849,0.01325047522476651,0.02809091271221685,0.018205777363498925,0.016653009748002004,0.015471671431898057,0.017031272049125374,0.016885346414266898
171.jpg,sofa,0.019760686241658748,0.019036927089230785,0.022371942863188426,0.01596949497994138,0.02074838576338793,0.027884800675989547,0.02844357037146015,0.017848992994450242,0.8077945998145631,0.020140599206129726
172.jpg,train,0.019509022272237525,0.018332398131679417,0.019722901717472797,0.020860612597134884,0.021638656807719894,0.020330570077365512,0.017314591364236947,0.01841501327405025,0.02043636394301265,0.8234398698150903
177.jpg,bus,0.014877620530499703,0.014910399312476386,0.013255579701477815,0.8081543733174517,0.04980527332378604,0.013901910853663742,0.012267249111522148,0.017838139283447164,0.014979875811706348,0.04000957875396919
180.jpg,chair,0.012397588931216204,0.012614572750791024,0.021168879728794523,0.010202312272616504,0.013118430126125942,0.8721840412553545,0.019368533584319354,0.01071004904579247,0.014326385575649291,0.013909206729340274
186.jpg,train,0.019927990765437192,0.019809498458010704,0.021264208961413678,0.01657651348027055,0.022963543659092055,0.02264690069209474,0.019185205390360817,0.01875730441188053,0.02158911087129329,0.8172797233101466
187.jpg,car,0.010517579022357408,0.015472519923222247,0.017063777389405628,0.017147788019217017,0.879015020794238,0.013513868387561549,0.008157928422731544,0.012432648499068189,0.011238245189245016,0.015440624352953377
188.jpg,bicycle,0.014086048765412897,0.8616005333461415,0.01325184609504165,0.013621126541208704,0.021642377866699026,0.01497778389110314,0.012617826138839043,0.017529034490369112,0.01524220053314308,0.015431222332041845
190.jpg,train,0.01834483233795232,0.022031868824500547,0.02325263946445114,0.0279011003100434,0.026483364272273477,0.020800203169953936,0.01640341958934875,0.021102372944390945,0.01922666656546943,0.8044535325216161
192.jpg,train,0.018245454182808433,0.02260946997878399,0.023239916910107315,0.020367862062692213,0.027955714022324496,0.022530815353126562,0.019337494891797233,0.021314881909182157,0.02288606561050518,0.8015123250786722
196.jpg,train,0.022906420832127204,0.020041174136850352,0.024262433562359714,0.023490951384233686,0.03563549530158367,0.013509580513744754,0.014646831000830703,0.022242339419073033,0.02067200516480511,0.8025927686843918
197.jpg,bus,0.01669496470174658,0.01416041603142558,0.0289192214672091,0.8230191208036916,0.03135982198795587,0.013324174849998134,0.014211119636290983,0.015623494893527004,0.014136203591800423,0.028551462036354502
207.jpg,bus,0.014287070616732149,0.012686123808727226,0.012683246693481736,0.8511701027167939,0.032014145602729145,0.014747772152272678,0.01338796804586582,0.015049475822813225,0.014406426185059515,0.019567668355524415
208.jpg,bicycle,0.01585476449839758,0.8561316169108897,0.012383621046950144,0.013425268531244632,0.023298409879671605,0.014328244456555292,0.011566341119311265,0.01623086079704449,0.015790307033735223,0.020990565726200068
213.jpg,sofa,0.018953857701618594,0.015815375389691903,0.016937165096976833,0.013860455835112888,0.019704210053342535,0.021008738707939,0.025503187293126953,0.01571459680553466,0.8340803921509999,0.018422020965656646
219.jpg,car,0.01817137834163318,0.020513889866691035,0.016822534243287987,0.01627297748849513,0.8280955781901649,0.01902578889424656,0.016546723636823035,0.01845534252642391,0.019102106310518292,0.026993680501715914
223.jpg,train,0.016533658922506186,0.01545453549652342,0.0272368033225621,0.026547702468500696,0.018436681892123188,0.015741551761846485,0.013611841263984825,0.015357771732286352,0.018312960193928658,0.832766492945738
235.jpg,aeroplane,0.8018943938240255,0.020514124744075202,0.02514536783679969,0.016790295228822045,0.03108113396507446,0.021964458772799966,0.01853057886512088,0.020619691725011213,0.020932653433925787,0.022527301604344827
241.jpg,bus,0.014263417098299994,0.015112304517066246,0.014850207581587798,0.8473331621488654,0.02336960288655897,0.016127179411306255,0.01377593204985189,0.014922299052622835,0.015269836607789952,0.024976058646050885
242.jpg,aeroplane,0.869641266464787,0.01037304141710676,0.014269304892116481,0.009504602129241443,0.018450419617240692,0.01708839056701179,0.01759347888090816,0.011459756525667551,0.013886538184737705,0.017733201321182057
247.jpg,bus,0.01596260864407708,0.014514420337472557,0.015986091188905482,0.8426570238856965,0.020764653368466574,0.017566555335189065,0.01575462872436945,0.017044115599481813,0.017165160736687536,0.022584742179654095
248.jpg,aeroplane,0.8571341824203162,0.016089476405139542,0.01827925201438023,0.010557508951642734,0.01964931426239244,0.016344863169912287,0.013066368237105533,0.01607557020690485,0.014713582953908344,0.018089881378297812
250.jpg,bicycle,0.023720465885659816,0.8024949877014912,0.029016771448604785,0.01581133723602446,0.019478259505317674,0.01759340242058348,0.01370186275237867,0.03233011089618816,0.023664054906918048,0.022188747246833923
263.jpg,aeroplane,0.8326102710089901,0.018711786995290185,0.019220016437158413,0.011916851720607708,0.01869131546511433,0.03078749118619906,0.016838265112218167,0.018218002976390212,0.01783986755764907,0.015166131540382712
264.jpg,train,0.010363159242535948,0.011315883977800142,0.010492335263824744,0.023249923370022046,0.01690534787094453,0.011115497620676804,0.009889492967749044,0.012103652660237548,0.011397898450116028,0.883166808576093
270.jpg,chair,0.01859558193034786,0.015610217289164108,0.03367224054673597,0.013545850699626617,0.01756550865341509,0.8385365523453225,0.017223352950711365,0.012788384897584744,0.014979085465986522,0.017483225221105143
272.jpg,bus,0.0174036457350217,0.01798181580544257,0.01576734637572034,0.8110805896208055,0.02474864337759198,0.019010747391127743,0.016470601106385215,0.01809169965378733,0.017297293129177323,0.042147617804940536
273.jpg,aeroplane,0.8635791356905643,0.014917614771312801,0.020022156799156733,0.010530637124377993,0.01887856361126856,0.017224797113713868,0.013983289676529476,0.012577262819907347,0.014779146126794412,0.013507396266374271
274.jpg,chair,0.01063344244961636,0.009117951982468014,0.010229708020275372,0.009731907891678021,0.014830943538520724,0.8109655649419354,0.07675627906355886,0.009753802790751206,0.034712771390945044,0.013267627930251045
277.jpg,car,0.01799395917715933,0.015634447986776722,0.018045963035268363,0.030769174037921974,0.8410147734013671,0.015226565198426611,0.010951146979643119,0.01695503141959805,0.014534489825136084,0.018874448938702503
278.jpg,train,0.016572230324727648,0.017439530285700416,0.017656919778991493,0.016376685180616194,0.019404248473259715,0.01824176604059786,0.014339771343690822,0.01615620888936195,0.017584288195253303,0.8462283514878007
295.jpg,diningtable,0.013587725591560582,0.01530746455865255,0.01354043991295904,0.010866672465705218,0.01802954612130592,0.043559297144626856,0.8357347516130349,0.014511661148368845,0.018879644877586706,0.015982796566199622
299.jpg,bus,0.016677885165839946,0.015056122467233788,0.014887929140331366,0.8378316608295342,0.022769841404447225,0.017834798110482327,0.01572911511947711,0.017699396765980143,0.016666049409464125,0.02484720158720945
305.jpg,bus,0.011775906642710698,0.011636070015000645,0.012371768908546793,0.8662609861608311,0.018636912948017944,0.014325952412176919,0.011322227225565234,0.011466797617464048,0.01246984984864385,0.029733528221042523
306.jpg,sofa,0.015796110080017668,0.010709797168352433,0.013610532056794224,0.012843744061412811,0.017840766442064823,0.030112033650206996,0.010846189298838156,0.009125404813911227,0.8598492632781077,0.019266159150293952
318.jpg,motorbike,0.01981482098305506,0.0310824998084271,0.01997115613350851,0.015513041398346502,0.02792098505231202,0.019420305043032094,0.014662635302946644,0.8116817322751334,0.020558272432832536,0.019374551570406188
320.jpg,bicycle,0.019972031463192094,0.802840140436761,0.020187837278987153,0.017502937322299378,0.027102216098075123,0.01808981969206932,0.011011963972886925,0.049472594311749316,0.018221790049630194,0.015598669374349379
325.jpg,car,0.013237531147520463,0.014353035981292084,0.01952516030500353,0.013154054344236209,0.8347283280966702,0.01674035508746139,0.011465803628196242,0.017103407250073508,0.014009626958956654,0.0456826972005899
333.jpg,sofa,0.014273491872004933,0.012592283755270104,0.013492194391468551,0.012561735381746755,0.020503420573477798,0.054497966822475846,0.03604180117878787,0.013332006101872448,0.8074406294623306,0.015264470460564976
337.jpg,car,0.01400737085032431,0.018815845493729017,0.02076187188156091,0.058274958682932664,0.8173993078790082,0.014469982804452945,0.011523604953004949,0.015682158918147646,0.0150917156921569,0.013973182844682507
347.jpg,bicycle,0.015573014738219506,0.8797291504039906,0.011882739938549339,0.011466042797513029,0.015183344676553065,0.01823101399000075,0.010296939723020064,0.009704521174970223,0.014259645468805043,0.013673587088378602
351.jpg,car,0.013072825407210597,0.02692482859186532,0.05932022760145048,0.012445376508605055,0.8016354483064962,0.016065434390031965,0.009107039514900162,0.035647006035775704,0.01216118328100067,0.01362063036266386
352.jpg,diningtable,0.017396514616868204,0.016516670861564633,0.016189150999038653,0.014235530939079847,0.02170257208073874,0.039793049098328905,0.8199080343648978,0.01604293683257481,0.021069401312508947,0.01714613889439932
356.jpg,aeroplane,0.8598637914787257,0.01532170586853312,0.016650617533919377,0.01040150214898802,0.01976011159296119,0.018279383504332752,0.014198088095724527,0.012724332461921601,0.016040817966386477,0.016759649348507093
364.jpg,bicycle,0.020191895454887424,0.8511280022269588,0.015854827772401374,0.01346185607445914,0.02209601898383071,0.013393291063000773,0.01238324809294837,0.01646343115155813,0.01574445717470118,0.01928297200525389
365.jpg,train,0.017394544847361162,0.019870215588847794,0.022007311762680698,0.03230490888795109,0.025711455236828495,0.020155933794297202,0.01814211586218968,0.021791607073567282,0.020676769458324883,0.8019451374879516
375.jpg,chair,0.013942819259787295,0.009632618888481426,0.011650973200659113,0.012151628573864762,0.013969834632368287,0.845261791566266,0.046024627760988035,0.01267662904384322,0.019630926389712932,0.015058150684028949
376.jpg,chair,0.016375367631541533,0.0154182747687881,0.024146749244407892,0.011194953260678058,0.014525014428264265,0.8517253434748675,0.02625035241119085,0.01419935075998715,0.013555231802717085,0.01260936221755727
380.jpg,motorbike,0.018015884169875235,0.010578958853510258,0.01420029970026592,0.015457101150400904,0.026637363411559808,0.02141719783808299,0.023851004585661292,0.8386880956535608,0.016594804071768054,0.0145592905653148
390.jpg,bus,0.01258496337064145,0.014824972981943256,0.014963656432543807,0.8368564476469463,0.03905585810695653,0.014594717526964607,0.012312185068797417,0.014997272180584711,0.015608056259849207,0.02420187042477281
393.jpg,motorbike,0.016484978548355067,0.034337293585662995,0.01774055375579381,0.01446781243061614,0.04270352964896559,0.021150892477267872,0.01314606767129179,0.8060000727725745,0.016083382431092808,0.017885416678379333
394.jpg,bicycle,0.016007517723102375,0.84166587648424,0.016702717804125557,0.013289672128260922,0.02414065323240663,0.021574768417439674,0.01240954084088664,0.018985905333156177,0.015825475107628408,0.01939787292875356
404.jpg,bicycle,0.01900620125717001,0.8085811616230116,0.015955583983718442,0.01673040219713097,0.02489372686340048,0.01872813486539307,0.014503742788188877,0.03997086749469815,0.01925309117313699,0.022377087754151165
405.jpg,bus,0.015118104813665871,0.0146769308762581,0.013681447570780726,0.8527363176870674,0.026371949854516553,0.016475853090945524,0.014058740264998487,0.014184569621817062,0.014948833694057124,0.017747252525893334
409.jpg,bus,0.012320868576734033,0.01129922309524429,0.017865806871719687,0.8241665522815778,0.03699386742946007,0.011945130434034555,0.013513937297466947,0.012287859431595355,0.01281714922014102,0.046789605362026206
412.jpg,motorbike,0.015958775598509126,0.01192394161228321,0.016717693600146202,0.010665769041141655,0.02931627235964961,0.015476845325523588,0.014485980792579567,0.8544635993384336,0.014822326602929505,0.016168795728803916
413.jpg,diningtable,0.015598259109988162,0.017243668229730055,0.0160516070448644,0.018257431858005154,0.019968085912840904,0.03444898968900677,0.8132536118737022,0.016611894469878465,0.02842063704362815,0.0201458147683558
416.jpg,bus,0.01582538680667206,0.017490963654810492,0.021682637565278377,0.8018074333161066,0.021751836097678393,0.02010831593505526,0.017646088841111837,0.018507423919121625,0.01965764029174985,0.045522273572415686
422.jpg,boat,0.015637063142282463,0.017823299451894856,0.8082755074601455,0.013262048769560877,0.019856923985319685,0.040269415484970206,0.022951114420077773,0.02126472081289633,0.021891417361145,0.018768489111707462
423.jpg,train,0.01557786579731609,0.014993777005039625,0.017328714010225673,0.01946159721010145,0.019082847007427906,0.01704714605215718,0.01376861654359663,0.0159567757500914,0.016748622121554087,0.8500340385024899
428.jpg,bus,0.013953096618100845,0.015283890021471581,0.013120938981365012,0.8339359945443812,0.028570528820401477,0.01638936276848741,0.015220727007986396,0.01677856779102705,0.01627209294894532,0.03047480049783409
430.jpg,train,0.017627138858057223,0.019443224402618097,0.029201188776344946,0.02236116670700138,0.02841412522065212,0.020862114933869438,0.016110539156453618,0.0208372870616702,0.018292260725961677,0.8068509541573714
431.jpg,bus,0.018421382436037564,0.019537273047510132,0.019107306051361267,0.8197540950970088,0.026422382290023305,0.02140431539196661,0.018004259704421946,0.020445577978855444,0.01887173155868053,0.01803167644413454
432.jpg,bicycle,0.013112528585090029,0.865000696967132,0.019412327751407735,0.011200964105310489,0.014821468672874274,0.022338028451913034,0.010990426560370296,0.018085159126676426,0.012764835449242867,0.012273564329983363
438.jpg,bicycle,0.015281345821633485,0.8657763613468967,0.01380590708830301,0.012738146307674931,0.019397628674317963,0.017297739733741355,0.013709097538102066,0.01320683580764876,0.012173317241520204,0.016613620440161018
441.jpg,bicycle,0.012930601279556881,0.8869919524903689,0.014775407734568676,0.010246732275599841,0.014738075520978989,0.017468058327190606,0.00889903396369409,0.009335315548868156,0.012092841643101251,0.012521981216072998
448.jpg,boat,0.03843335364489419,0.015946645047994843,0.8189559623206336,0.011155811596425829,0.021362476817064477,0.017983422372416926,0.013582518015416238,0.014784422093394563,0.014684379565283893,0.03311100852647514
452.jpg,diningtable,0.01662408609518078,0.015755207228024336,0.016049919249240728,0.015943627018572593,0.02054259330344492,0.04103232534124689,0.8213506338377004,0.01811619651918742,0.016986815266199152,0.01759859614120301
476.jpg,car,0.016345221962766335,0.011604713418424667,0.01799573349561732,0.020921283707490516,0.854174989085392,0.01661497261257629,0.012029933680149206,0.02013050638442546,0.011057120794532178,0.019125524858626283
477.jpg,car,0.0148486030602271,0.02293258336213724,0.019474342522304726,0.017027575171167677,0.8300271117554705,0.022414427199750384,0.013949699734298396,0.024777966772650508,0.015936654626804964,0.018611035795188455
482.jpg,motorbike,0.013367220137519814,0.016692812129159965,0.01678371204859808,0.011433401243748007,0.020745596185039895,0.0197024187722482,0.014791831996839554,0.8603078875346297,0.012858134447876837,0.01331698550433993
483.jpg,bus,0.01762891024495206,0.017909968879494427,0.01919036680424781,0.8119011852095013,0.03392691305607376,0.02066725502814126,0.01655349523159862,0.019390500928072568,0.018564890333257974,0.02426651428466037
489.jpg,boat,0.023811335773307973,0.018473247687139743,0.8115210602447065,0.013729568877446125,0.0485137103431511,0.01849562591017893,0.014787089757834425,0.018449669235834246,0.01725091930610205,0.014967772864298784
491.jpg,bus,0.018290506421379835,0.016406436556636064,0.014130685543835944,0.8181168419880432,0.023074175690792415,0.017282576930648618,0.01586272468213575,0.020030841574343105,0.018880807934034086,0.037924402678151406
507.jpg,diningtable,0.01662424798181364,0.018852367038090675,0.01558920134163563,0.015841544139601194,0.021942376829346116,0.0382741175012009,0.8139440389129156,0.016818537064892242,0.022546735222054467,0.019566833968449406
510.jpg,train,0.017111713741259218,0.019661728298191215,0.018985030304375344,0.02920161897310977,0.027263854714514354,0.018847855508690035,0.01459998697312828,0.018863160716273957,0.018779828683317356,0.8166852220871407
512.jpg,car,0.00971161435582171,0.013613543465440737,0.012163495344580135,0.025960383647841364,0.8712311518528022,0.013844887349672303,0.011803186782615448,0.014861062164888784,0.012427365986160378,0.014383309050176898
519.jpg,boat,0.014858578543593482,0.01425478911295909,0.8218642017962343,0.015163297030117113,0.029704680455329657,0.01888008948798026,0.01836415366789498,0.015611261057888879,0.028268826439259927,0.023030122408742297
537.jpg,aeroplane,0.8623596963785268,0.016354146890579162,0.016580234319597646,0.011061398429305414,0.020923044999083897,0.015973292192303895,0.013950863888567547,0.016101715107621904,0.015298468877110376,0.011397138917303472
538.jpg,bicycle,0.013407560503533502,0.8813600470067491,0.012156592884303898,0.0127060894280822,0.021741515579598063,0.014078066243634937,0.007882039362576095,0.010967777531916766,0.01097415166217096,0.014726159797434659
539.jpg,sofa,0.020171685916927532,0.01882091297003449,0.020565732530848826,0.01724524834539379,0.02439136562746685,0.04049145449034345,0.018039223057819406,0.016913936469124802,0.8030961222826537,0.02026431830938711
546.jpg,car,0.012152284469327843,0.01802340832860938,0.020287594171681213,0.015833648689945315,0.8676889144540075,0.014570098715459008,0.008824470992379088,0.013046599106156907,0.013646082583427616,0.015926898489006393
569.jpg,train,0.02039688138679801,0.018784504865417998,0.02058375833622681,0.020981083311918305,0.02589289981410912,0.02649719248639559,0.020317670912631536,0.017617519475330076,0.028199297472421513,0.8007291919387513
572.jpg,bus,0.017130976705974875,0.015566839064398855,0.015612200703612055,0.8135860281816238,0.020977900168670585,0.017209296463883056,0.016845405911103988,0.01642394671338066,0.016876044300906515,0.04977136178644562
573.jpg,bus,0.015181404706901692,0.013307657994831466,0.013127481539505522,0.8561968826507602,0.020225694544261746,0.015864317640033845,0.013192494476139986,0.015283624420260796,0.014734339910141997,0.022886102117162615
598.jpg,diningtable,0.01657753685162602,0.01561066936452331,0.016699958546680473,0.0171878190828093,0.021084856082925058,0.04080584960071847,0.8188991664789749,0.017966079865586647,0.018458076091032925,0.016709988035123063
608.jpg,train,0.019193049011898982,0.021027968369918194,0.020462306010312424,0.017706200006135316,0.02487138694467439,0.020922539152735106,0.018256446758191457,0.018566603176428664,0.020718893936828645,0.8182746066328769
614.jpg,bus,0.014594543801513017,0.012076837480309594,0.012674032878417594,0.8128016012438841,0.0658725161757007,0.016352147814464393,0.013031186282302553,0.01642278461861281,0.012636798367663824,0.023537551337131344
615.jpg,aeroplane,0.870378802662197,0.01375844774151228,0.018711858482958216,0.009986410854817523,0.017766885551129128,0.014762443714794373,0.013691566929417476,0.011892737905566083,0.015744324169537405,0.0133065219880709
617.jpg,aeroplane,0.845235041439792,0.016115972144517113,0.01745765656866252,0.012741188786094254,0.023342524514832545,0.017698047764120227,0.016832397330338433,0.013994502677189512,0.0175553458629379,0.019027322911515706
622.jpg,diningtable,0.015024250888729771,0.017082452428892596,0.01691886390639681,0.015184178524950492,0.018660610110227415,0.03681470239823333,0.8335478367874816,0.013220992790849756,0.016582278882921516,0.016963833281316825
637.jpg,chair,0.01839728871470906,0.02734713510110266,0.01609993825540354,0.012363814117938746,0.019513503267015765,0.8314692679579128,0.028578642327581043,0.016409705664146217,0.015299567858489226,0.014521136735701323
638.jpg,train,0.019977118380384067,0.019348054157377573,0.0203835252985185,0.0177523391610738,0.02314073607695795,0.01844193408415504,0.016321359207058798,0.017505467059655274,0.020533497267387672,0.8265959693074313
639.jpg,bicycle,0.020581900337896503,0.8375162682936822,0.012078977948644832,0.02217910921618407,0.03400457989989342,0.01585953740523398,0.012461140134345138,0.012914656181589072,0.012682517671250929,0.019721312911279786
640.jpg,sofa,0.014949781175386059,0.012676363131950344,0.014263162441071137,0.013579151517128796,0.017636494380833208,0.025404698747689393,0.020384613028004085,0.013159382993078471,0.8528350521918452,0.015111300393013418
644.jpg,car,0.01986208757689815,0.0163299845741131,0.013341686613699489,0.02043748744830394,0.8332913484869204,0.01760431791826023,0.014450863810578436,0.02152466396711555,0.01897389546353849,0.024183664140571912
645.jpg,boat,0.029089891438693442,0.014074524278566753,0.8342363114478302,0.012296633188346208,0.023900847443437262,0.016706290792183852,0.015724830149176815,0.019639532357348416,0.017836862134904173,0.01649427676951263
647.jpg,bus,0.016828419941629973,0.018094094302841892,0.017605341449712937,0.8258649017097638,0.02780194595179063,0.0177383683627382,0.014876224280354353,0.017924476306801565,0.017494977619814875,0.025771250074551746
648.jpg,bus,0.011638288318768876,0.0110046001503206,0.008905777268130226,0.8748045061721246,0.02588306996264027,0.013762680761500754,0.01032666966037144,0.011764683918839986,0.011658776599429547,0.02025094718787381
654.jpg,bus,0.017262446568448987,0.03253351929913532,0.014058761498381183,0.8283264139339739,0.02076724701522396,0.015415009288586681,0.014084036571763268,0.017516863454804604,0.01507111308475564,0.024964589284926373
660.jpg,sofa,0.018740549013012798,0.017012076720181034,0.020519595630970593,0.01746528714824556,0.02231245115572228,0.04567595888457544,0.01695101768973448,0.018922243339850195,0.804356419771707,0.01804440064600086
664.jpg,aeroplane,0.8704416736111908,0.014155804062927688,0.015666175364691195,0.010643317146520717,0.020682993827064875,0.013417803311608063,0.015409286912359611,0.011856420476123355,0.015341224173140655,0.012385301114373326
